,question,answer,response,mapping,response_answer,equations
532," Emily's team won their dodgeball game and scored c0 points total. If Emily scored c1 of the points and everyone else scored c2 points each, how many players were on her team? ",8.0,"Solve the problem step by step:

1. Subtract Emily's points from the total points to calculate the points scored by the rest of the team. Let x be the points scored by the rest of the team,
x = c0 - c1

2. Divide the points scored by the rest of the team by the points scored by each player to calculate the number of players on the team.
answer = x / c2 + 1 (since Emily is also a player on the team)","{'c0': 39.0, 'c1': 23.0, 'c2': 2.0}",,"['x = c0 - c1', 'answer = x / c2 + 1 (since Emily is also a player on the team)']"
533," A company invited c0 people to a luncheon, but c1 of them didn't show up. If the tables they had held c2 people each, how many tables do they need? ",8.0,"Solve the problem step by step:

1. Subtract the number of people who didn't show up from the total number of people invited to calculate the number of people who actually showed up. Let x be the number of people who showed up,
x = c0 - c1

2. Divide the number of people who showed up by the number of people per table to calculate the number of tables needed.
answer = x / c2","{'c0': 47.0, 'c1': 7.0, 'c2': 5.0}",8.0,"['x = c0 - c1', 'answer = x / c2']"
534," A waiter had c0 customers in his section. If c1 of them left and the rest of his tables had c2 people at each table, how many tables did he have? ",4.0,"Solve the problem step by step:

1. Subtract the number of customers who left from the total number of customers to calculate the number of customers who stayed. Let x be the number of customers who stayed,
x = c0 - c1

2. Divide the number of customers who stayed by the number of people per table to calculate the number of tables the waiter had.
answer = x / c2","{'c0': 44.0, 'c1': 12.0, 'c2': 8.0}",4.0,"['x = c0 - c1', 'answer = x / c2']"
535, A store had c0 coloring books in stock. They ended up putting them on sale and getting rid of c1 of them. The put the ones they still had onto shelves with c2 on each shelf. How many shelves did they use? ,5.0,"Solve the problem step by step:

1. Subtract the number of coloring books sold from the total number of coloring books to calculate the number of coloring books left. Let x be the number of coloring books left,
x = c0 - c1

2. Divide the number of coloring books left by the number of coloring books per shelf to calculate the number of shelves used.
answer = x / c2","{'c0': 40.0, 'c1': 20.0, 'c2': 4.0}",5.0,"['x = c0 - c1', 'answer = x / c2']"
536," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",7.0,"Solve the problem step by step:

1. Subtract the number of students who didn't get picked from the total number of students to calculate the number of students who made it to the team. Let x be the number of students who made it to the team,
x = c0 - c1

2. Divide the number of students who made it to the team by the number of groups to calculate the number of students in each group.
answer = x / c2","{'c0': 64.0, 'c1': 36.0, 'c2': 4.0}",7.0,"['x = c0 - c1', 'answer = x / c2']"
537, Kaleb was selling his old games. He started out with c0 but sold c1 of them. He packed the rest up putting c2 games into each box. How many boxes did he have to use? ,6.0,"Solve the problem step by step:

1. Subtract the number of games sold from the total number of games to calculate the number of games left to be packed. Let x be the number of games left,
x = c0 - c1

2. Divide the number of games left by the number of games per box to calculate the number of boxes needed.
answer = x / c2","{'c0': 76.0, 'c1': 46.0, 'c2': 5.0}",6.0,"['x = c0 - c1', 'answer = x / c2']"
538," Jerry is at the library helping put away books. There are c0 book to put away total but a librarian takes c1 of them and leaves Jerry with the rest. If he can fit c2 books on a shelf, how many shelves will he need? ",9.0,"Solve the problem step by step:

1. Subtract the number of books taken by the librarian from the total number of books to calculate the number of books left for Jerry to put away. Let x be the number of books left,
x = c0 - c1

2. Divide the number of books left by the number of books that can fit on a shelf to calculate the number of shelves needed.
answer = x / c2","{'c0': 34.0, 'c1': 7.0, 'c2': 3.0}",9.0,"['x = c0 - c1', 'answer = x / c2']"
539, Nancy was planting vegetables in her garden. She started with c0 seeds and planted c1 of them in the big garden and in each of her small gardens put c2 seeds each. How many small gardens did Nancy have? ,6.0,"Solve the problem step by step:

1. Subtract the number of seeds planted in the big garden from the total number of seeds to calculate the number of seeds left to be planted in small gardens. Let x be the number of seeds left,
x = c0 - c1

2. Divide the number of seeds left by the number of seeds planted in each small garden to calculate the number of small gardens Nancy has.
answer = x / c2","{'c0': 52.0, 'c1': 28.0, 'c2': 4.0}",6.0,"['x = c0 - c1', 'answer = x / c2']"
540," Will had c0 dollars. If he spent c1 bucks on a new game, how many c2 dollar toys could he buy with the money he had left? ",9.0,"Solve the problem step by step:

1. Subtract the money spent on the new game from the total amount of money to calculate the money left. Let x be the money left,
x = c0 - c1

2. Divide the money left by the cost of each toy to calculate how many toys Will could buy.
answer = x / c2","{'c0': 83.0, 'c1': 47.0, 'c2': 4.0}",9.0,"['x = c0 - c1', 'answer = x / c2']"
541, Bianca was planting vegetables in her garden. She started with c0 seeds and planted c1 of them in the big garden and in each of her small gardens put c2 seeds each. How many small gardens did Bianca have? ,6.0,"Solve the problem step by step:

1. Subtract the number of seeds planted in the big garden from the total number of seeds to calculate the number of seeds left to be planted in small gardens. Let x be the number of seeds left,
x = c0 - c1

2. Divide the number of seeds left by the number of seeds planted in each small garden to calculate the number of small gardens Bianca has.
answer = x / c2","{'c0': 52.0, 'c1': 40.0, 'c2': 2.0}",6.0,"['x = c0 - c1', 'answer = x / c2']"
542," A waiter had c0 customers in his section. If c1 of them left and the rest of his tables had c2 people at each table, how many tables did he have? ",3.0,"Solve the problem step by step:

1. Subtract the number of customers who left from the total number of customers to calculate the number of customers who stayed. Let x be the number of customers who stayed,
x = c0 - c1

2. Divide the number of customers who stayed by the number of people per table to calculate the number of tables the waiter had.
answer = x / c2","{'c0': 21.0, 'c1': 12.0, 'c2': 3.0}",3.0,"['x = c0 - c1', 'answer = x / c2']"
543," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",5.0,"Solve the problem step by step:

1. Subtract the number of students who didn't get picked from the total number of students to calculate the number of students who made it to the team. Let x be the number of students who made it to the team,
x = c0 - c1

2. Divide the number of students who made it to the team by the number of groups to calculate the number of students in each group.
answer = x / c2","{'c0': 25.0, 'c1': 15.0, 'c2': 2.0}",5.0,"['x = c0 - c1', 'answer = x / c2']"
544," The cafeteria had c0 apples. For lunch they handed out c1 to students and decided to use the rest to make pies. If each pie takes c2 apples, how many pies could they make? ",5.0,"Solve the problem step by step:

1. Subtract the number of apples handed out to students from the total number of apples to calculate the number of apples left for pies. Let x be the number of apples left,
x = c0 - c1

2. Divide the number of apples left by the number of apples per pie to calculate the number of pies they could make.
answer = x / c2","{'c0': 47.0, 'c1': 27.0, 'c2': 4.0}",5.0,"['x = c0 - c1', 'answer = x / c2']"
545," Megan baked c0 cupcakes for her school's bake sale. If her brother, Todd, ate c1 of them how many packages could she make if she put c2 cupcake in each package? ",6.0,"Solve the problem step by step:

1. Subtract the number of cupcakes eaten by Todd from the total number of cupcakes to calculate the number of cupcakes left to be packaged. Let x be the number of cupcakes left,
x = c0 - c1

2. Divide the number of cupcakes left by the number of cupcakes per package to calculate the number of packages Megan can make.
answer = x / c2","{'c0': 68.0, 'c1': 32.0, 'c2': 6.0}",6.0,"['x = c0 - c1', 'answer = x / c2']"
546, A store had c0 coloring books in stock. They ended up putting them on sale and getting rid of c1 of them. The put the ones they still had onto shelves with c2 on each shelf. How many shelves did they use? ,9.0,"Solve the problem step by step:

1. Subtract the number of coloring books sold from the total number of coloring books to calculate the number of coloring books left. Let x be the number of coloring books left,
x = c0 - c1

2. Divide the number of coloring books left by the number of coloring books per shelf to calculate the number of shelves used.
answer = x / c2","{'c0': 120.0, 'c1': 39.0, 'c2': 9.0}",9.0,"['x = c0 - c1', 'answer = x / c2']"
