,question,answer,response,mapping,response_answer,equations
550," Will had c0 pieces of clothing to wash. He put c1 of them in one load, but decided to split the rest into c2 equal loads. How many pieces of clothing could go in each of the small loads? ",3.0," Will had c0 pieces of clothing to wash. He put c1 in one load, so he has c0 - c1 pieces of clothing left. He wants to split them into c2 equal loads. So each load would have (c0 - c1)/c2 pieces of clothing. 
clothing_per_load = (c0 - c1)/c2
The answer is clothing_per_load.","{'c0': 59.0, 'c1': 32.0, 'c2': 9.0}",3.0,"['clothing_per_load =  (c0 - c1)/c2', 'answer = clothing_per_load']"
551," Oliver made c0 dollars mowing lawns over the summer. If he spent c1 dollars buying new mower blades, how many c2 dollar games could he buy with the money he had left? ",7.0," Oliver made c0 dollars. He spent c1 dollars on new mower blades. So he had c0 - c1 dollars left. 
dollars_left = c0 - c1
He could buy c2 dollar games with dollars_left / c2 games. 
games = dollars_left / c2
The answer is games.","{'c0': 35.0, 'c1': 7.0, 'c2': 4.0}",7.0,"['dollars_left =  c0 - c1', 'games =  dollars_left / c2', 'answer = games']"
552, Emily was planting vegetables in her garden. She started with c0 seeds and planted c1 of them in the big garden and in each of her small gardens put c2 seeds each. How many small gardens did Emily have? ,3.0," Emily started with c0 seeds. She planted c1 of them in the big garden. She put c2 seeds in each of her small gardens. So she must have had (c1 - c2)/c2 small gardens. 
small_gardens = (c1 - c2)/c2
The answer is small_gardens.","{'c0': 42.0, 'c1': 36.0, 'c2': 2.0}",17.0,"['small_gardens =  (c1 - c2)/c2', 'answer = small_gardens']"
553," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",4.0," There were c0 students trying out. c1 of them didn't make it. So there are c0 - c1 students left. 
students_left = c0 - c1
The number of students in each group is students_left / c2. 
students_per_group = students_left / c2
The answer is students_per_group.","{'c0': 17.0, 'c1': 5.0, 'c2': 3.0}",4.0,"['students_left =  c0 - c1', 'students_per_group =  students_left / c2', 'answer = students_per_group']"
554," Katie's team won their dodgeball game and scored c0 points total. If Katie scored c1 of the points and everyone else scored c2 points each, how many players were on her team? ",2.0," Katie's team scored c0 points in total. Katie scored c1 of those points. So the team must have scored c0 - c1 points. 
team_points = c0 - c1
Since everyone else scored c2 points each, that means there must have been team_points/c2 players on her team. 
num_players = team_points/c2
The answer is num_players.","{'c0': 12.0, 'c1': 4.0, 'c2': 4.0}",2.0,"['team_points =  c0 - c1', 'num_players =  team_points/c2', 'answer = num_players']"
555," Megan baked c0 cupcakes for her school's bake sale. If her brother, Todd, ate c1 of them how many packages could she make if she put c2 cupcake in each package? ",4.0," Megan started with c0 cupcakes. After Todd ate c1, she had c0 - c1 cupcakes left. 
cupcakes_left = c0 - c1
Each package has c2 cupcakes. 
packages = cupcakes_left / c2
The answer is packages.","{'c0': 71.0, 'c1': 43.0, 'c2': 7.0}",4.0,"['cupcakes_left =  c0 - c1', 'packages =  cupcakes_left / c2', 'answer = packages']"
556, Wendy uploaded c0 pictures to Facebook. She put c1 pics into one album and put the rest into c2 different albums. How many pictures were in each album? ,2.0," Wendy uploaded c0 pictures in total. She put c1 in one album. So she put c0 - c1 in c2 different albums. 
pics_in_albums = (c0 - c1)/c2
The answer is pics_in_albums.","{'c0': 45.0, 'c1': 27.0, 'c2': 9.0}",2.0,"['pics_in_albums =  (c0 - c1)/c2', 'answer = pics_in_albums']"
557, A store had c0 coloring books in stock. They ended up putting them on sale and getting rid of c1 of them. The put the ones they still had onto shelves with c2 on each shelf. How many shelves did they use? ,7.0," The store started with c0 coloring books. They sold c1 and were left with c0 - c1 coloring books. They put c2 coloring books on each shelf. 
shelves_used = (c0 - c1) / c2
The answer is shelves_used.","{'c0': 86.0, 'c1': 37.0, 'c2': 7.0}",7.0,"['shelves_used =  (c0 - c1) / c2', 'answer = shelves_used']"
558," The cafeteria had c0 apples. For lunch they handed out c1 to students and decided to use the rest to make pies. If each pie takes c2 apples, how many pies could they make? ",9.0," The cafeteria had c0 apples. They handed out c1 apples. So they had c0 - c1 apples left. 
apples_left = c0 - c1
Each pie takes c2 apples. So they could make apples_left / c2 pies. 
pies = apples_left / c2
The answer is pies.","{'c0': 50.0, 'c1': 5.0, 'c2': 5.0}",9.0,"['apples_left =  c0 - c1', 'pies =  apples_left / c2', 'answer = pies']"
559," Nancy had c0 homework problems. She finished c1 of them but still had c2 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",9.0," Nancy had c0 homework problems. She finished c1 of them. So she had c2 = c0 - c1 problems left. 
Each page has the same number of problems, so if there are p pages, then there are c2/p problems on each page. 
problems_on_each_page = c2/p
The answer is problems_on_each_page.","{'c0': 101.0, 'c1': 47.0, 'c2': 6.0}",54.0,"['c2 =  c0 - c1 problems left. ', 'problems_on_each_page =  c2/p', 'answer = problems_on_each_page']"
560, Paige had c0 files on her computer. She deleted c1 of them and put the rest into folders with c2 files in each one. How many folders did Paige end up with? ,3.0," Paige started with c0 files. She deleted c1 of them. So she was left with c0 - c1 files. 
files_left = c0 - c1
She put c2 files into each folder. So the number of folders she ended up with is 
files_left / c2
The answer is files_left / c2","{'c0': 27.0, 'c1': 9.0, 'c2': 6.0}",3.0,"['files_left =  c0 - c1', 'answer = files_left / c2']"
561, For Halloween Bianca received c0 pieces of candy. She ate c1 pieces then placed the rest into piles with c2 in each pile. How many piles could she make? ,6.0," Bianca started with c0 pieces of candy. After eating c1 pieces, she was left with c0 - c1 pieces of candy. 
remaining_candy = c0 - c1
If she wants to make c2 piles, she would need c2 * c2 pieces of candy. 
piles_needed = c2 * c2
The answer is piles_needed.","{'c0': 78.0, 'c1': 30.0, 'c2': 8.0}",64.0,"['remaining_candy =  c0 - c1', 'piles_needed =  c2 * c2', 'answer = piles_needed']"
562," A company invited c0 people to a luncheon, but c1 of them didn't show up. If the tables they had held c2 people each, how many tables do they need? ",5.0," The company invited c0 people, but c1 of them didn't show up. So the number of people who actually came is c0 - c1. 
people_attended = c0 - c1
If each table holds c2 people, then they need people_attended / c2 tables. 
tables_needed = people_attended / c2
The answer is tables_needed.","{'c0': 45.0, 'c1': 35.0, 'c2': 2.0}",5.0,"['people_attended =  c0 - c1', 'tables_needed =  people_attended / c2', 'answer = tables_needed']"
563, Haley uploaded c0 pictures to Facebook. She put c1 pics into one album and put the rest into c2 different albums. How many pictures were in each album? ,8.0," Haley originally had c0 pictures. She put c1 into one album. So she put c0 - c1 into c2 different albums. 
pics_per_album = (c0 - c1)/c2
The answer is pics_per_album.","{'c0': 65.0, 'c1': 17.0, 'c2': 6.0}",8.0,"['pics_per_album =  (c0 - c1)/c2', 'answer = pics_per_album']"
564, A pet store had c0 puppies. In one day they sold c1 of them and put the rest into cages with c2 in each cage. How many cages did they use? ,9.0," The pet store had c0 puppies. They sold c1 of them. So they had c0 - c1 puppies left. They put c2 puppies in each cage. So they needed (c0 - c1)/c2 cages.

number_of_cages = (c0 - c1)/c2
The answer is number_of_cages.","{'c0': 102.0, 'c1': 21.0, 'c2': 9.0}",9.0,"['number_of_cages =  (c0 - c1)/c2', 'answer = number_of_cages']"
565," Roger had c0 pieces of clothing to wash. He put c1 of them in one load, but decided to split the rest into c2 equal loads. How many pieces of clothing could go in each of the small loads? ",8.0," Roger had c0 pieces of clothing. He put c1 in one load, so he had c0 - c1 pieces left. He wants to split this into c2 equal loads. So each load would have (c0 - c1)/c2 pieces. 
pieces_per_load = (c0 - c1)/c2
The answer is pieces_per_load.","{'c0': 120.0, 'c1': 48.0, 'c2': 9.0}",8.0,"['pieces_per_load =  (c0 - c1)/c2', 'answer = pieces_per_load']"
566," Wendy picked c0 flowers for her friend’s wedding. She was making bouquets with c1 flowers in each one. If c2 of the flowers wilted before the wedding, how many bouquets could she still make? ",2.0," Wendy started with c0 flowers. She needed c1 flowers for each bouquet. So she could make c0/c1 bouquets. 
bouquets = c0/c1
If c2 of the flowers wilted, she would have c0 - c2 flowers remaining. 
remaining_flowers = c0 - c2
She could make remaining_flowers/c1 bouquets with the remaining flowers. 
remaining_bouquets = remaining_flowers/c1
The answer is bouquets + remaining_bouquets.","{'c0': 45.0, 'c1': 5.0, 'c2': 35.0}",2.0,"['bouquets =  c0/c1', 'remaining_flowers =  c0 - c2', 'remaining_bouquets =  remaining_flowers/c1', 'answer = bouquets + remaining_bouquets']"
567," Isabel baked c0 cupcakes for her school's bake sale. If her brother, Todd, ate c1 of them how many packages could she make if she put c2 cupcake in each package? ",6.0," Isabel started with c0 cupcakes. After Todd ate c1, she had c0 - c1 cupcakes left. 
cupcakes_left = c0 - c1
If she put c2 cupcakes in each package, she could make cupcakes_left / c2 packages. 
packages = cupcakes_left / c2
The answer is packages.","{'c0': 39.0, 'c1': 21.0, 'c2': 3.0}",6.0,"['cupcakes_left =  c0 - c1', 'packages =  cupcakes_left / c2', 'answer = packages']"
568," Sarah had c0 homework problems. She finished c1 of them but still had c2 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",7.0," Sarah had c0 homework problems. She finished c1 of them. So she had c2 = c0 - c1 problems left. 
Each page has the same number of problems, so the number of problems per page is c2/number of pages. 
problems_per_page = c2/number of pages
The answer is problems_per_page.","{'c0': 55.0, 'c1': 6.0, 'c2': 7.0}",49.0,"['c2 =  c0 - c1 problems left. ', 'problems_per_page =  c2/number of pages', 'answer = problems_per_page']"
569," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",6.0," There were c0 students trying out. c1 of them didn't make it. So there are c0 - c1 students left. 
students_left = c0 - c1
The number of students in each group is students_left / c2. 
students_per_group = students_left / c2
The answer is students_per_group.","{'c0': 58.0, 'c1': 10.0, 'c2': 8.0}",6.0,"['students_left =  c0 - c1', 'students_per_group =  students_left / c2', 'answer = students_per_group']"
570," Paige picked c0 flowers for her friend’s wedding. She was making bouquets with c1 flowers in each one. If c2 of the flowers wilted before the wedding, how many bouquets could she still make? ",5.0," Paige started with c0 flowers. She needed c1 flowers for each bouquet. So she could make c0/c1 bouquets. 
bouquets = c0/c1
Some of the flowers wilted, so she had c0 - c2 flowers left. She could make (c0 - c2)/c1 bouquets with the remaining flowers. 
remaining_bouquets = (c0 - c2)/c1
The answer is remaining_bouquets.","{'c0': 53.0, 'c1': 7.0, 'c2': 18.0}",5.0,"['bouquets =  c0/c1', 'remaining_bouquets =  (c0 - c2)/c1', 'answer = remaining_bouquets']"
571," A waiter had c0 customers in his section. If c1 of them left and the rest of his tables had c2 people at each table, how many tables did he have? ",2.0," The waiter had c0 customers originally. c1 of them left, so he had c0 - c1 customers remaining. 
remaining_customers = c0 - c1
Each table had c2 people, so the number of tables is 
number_of_tables = remaining_customers / c2
The answer is number_of_tables.","{'c0': 22.0, 'c1': 14.0, 'c2': 4.0}",2.0,"['remaining_customers =  c0 - c1', 'number_of_tables =  remaining_customers / c2', 'answer = number_of_tables']"
572, Luke was selling his old games. He started out with c0 but sold c1 of them. He packed the rest up putting c2 games into each box. How many boxes did he have to use? ,5.0," Luke started with c0 games. He sold c1 of them. So he was left with c0 - c1 games. 
games_left = c0 - c1
Each box can hold c2 games. 
games_left / c2 = number of boxes needed
The answer is number of boxes needed.","{'c0': 39.0, 'c1': 19.0, 'c2': 4.0}",20.0,"['games_left =  c0 - c1', 'c2 =  number of boxes needed', 'answer = number of boxes needed']"
573," Haley baked c0 cupcakes for her school's bake sale. If her brother, Todd, ate c1 of them how many packages could she make if she put c2 cupcake in each package? ",3.0," Haley started with c0 cupcakes. After Todd ate c1 of them, she had c0 - c1 cupcakes left. 
cupcakes_left = c0 - c1
If she put c2 cupcakes in each package, she could make cupcakes_left / c2 packages. 
packages = cupcakes_left / c2
The answer is packages.","{'c0': 20.0, 'c1': 11.0, 'c2': 3.0}",3.0,"['cupcakes_left =  c0 - c1', 'packages =  cupcakes_left / c2', 'answer = packages']"
574, A pet store had c0 puppies. In one day they sold c1 of them and put the rest into cages with c2 in each cage. How many cages did they use? ,3.0," The pet store had c0 puppies. They sold c1 of them. So they had c0 - c1 puppies left. They put c2 puppies in each cage. So they needed (c0 - c1)/c2 cages.

number_of_cages = (c0 - c1)/c2
The answer is number_of_cages.","{'c0': 13.0, 'c1': 7.0, 'c2': 2.0}",3.0,"['number_of_cages =  (c0 - c1)/c2', 'answer = number_of_cages']"
