,question,answer,response,mapping,response_answer,equations,correct
510," Paige's team won their dodgeball game and scored c0 points total. If Paige scored c1 of the points and everyone else scored c2 points each, how many players were on her team? ",5,"Solve the problem step by step:
1. Subtract Paige's points from the total points to calculate the total points scored by the other players. Let x be the total points scored by the other players,
x = c0 - c1
2. Divide the total points scored by the other players by the number of points each player scored to calculate the number of players on the team. Let y be the number of players on the team,
y = x / c2
3. Add 1 to the number of players on the team to include Paige.
answer = y + 1","{'c0': 41.0, 'c1': 11.0, 'c2': 6.0}",6,"['x = c0 - c1', 'y = x / c2', 'answer = y + 1']",0
511," Oliver is at the library helping put away books. There are c0 book to put away total but a librarian takes c1 of them and leaves Oliver with the rest. If he can fit c2 books on a shelf, how many shelves will he need? ",9,"Solve the problem step by step:
1. Subtract the number of books taken by the librarian from the total number of books to calculate the number of books Oliver has to put away. Let x be the number of books Oliver has to put away,
x = c0 - c1
2. Divide the number of books Oliver has to put away by the number of books he can fit on a shelf to calculate the number of shelves he needs.
answer = x / c2","{'c0': 46.0, 'c1': 10.0, 'c2': 4.0}",9,"['x = c0 - c1', 'answer = x / c2']",1
512, Emily was planting vegetables in her garden. She started with c0 seeds and planted c1 of them in the big garden and in each of her small gardens put c2 seeds each. How many small gardens did Emily have? ,3,"Solve the problem step by step:
1. Subtract the number of seeds planted in the big garden from the original number of seeds to calculate the number of seeds left for the small gardens. Let x be the number of seeds left for the small gardens,
x = c0 - c1
2. Divide the number of seeds left for the small gardens by the number of seeds planted in each small garden to calculate the number of small gardens. Let y be the number of small gardens,
y = x / c2
3. Round down the number of small gardens to the nearest whole number, since you can't have a fraction of a garden.
y = floor(y)
4. Add the number of small gardens to the big garden to calculate the total number of gardens.
answer = y + 1","{'c0': 41.0, 'c1': 29.0, 'c2': 4.0}",4,"['x = c0 - c1', 'y = x / c2', 'y = floor(y)', 'answer = y + 1']",0
513," Edward made c0 dollars mowing lawns over the summer. If he spent c1 dollars buying new mower blades, how many c2 dollar games could he buy with the money he had left? ",8,"Solve the problem step by step:
1. Subtract the amount of money spent on new mower blades from the amount of money Edward made to calculate the amount of money he has left. Let x be the amount of money he has left,
x = c0 - c1
2. Divide the amount of money he has left by the cost of each game to calculate the number of games he can buy.
answer = x / c2","{'c0': 37.0, 'c1': 21.0, 'c2': 2.0}",8,"['x = c0 - c1', 'answer = x / c2']",1
514, A pet store had c0 puppies. In one day they sold c1 of them and put the rest into cages with c2 in each cage. How many cages did they use? ,5,"Solve the problem step by step:
1. Subtract the number of puppies sold from the original number of puppies to calculate the number of puppies left. Let x be the number of puppies left,
x = c0 - c1
2. Divide the number of puppies left by the number of puppies in each cage to calculate the number of cages used. 
answer = x / c2","{'c0': 81.0, 'c1': 41.0, 'c2': 8.0}",5,"['x = c0 - c1', 'answer = x / c2']",1
515," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",6,"Solve the problem step by step:
1. Subtract the number of students who didn't get picked from the total number of students to calculate the number of students who made it onto a team. Let x be the number of students who made it onto a team,
x = c0 - c1
2. Divide the number of students who made it onto a team by the number of groups to calculate the number of students in each group.
answer = x / c2","{'c0': 65.0, 'c1': 17.0, 'c2': 8.0}",6,"['x = c0 - c1', 'answer = x / c2']",1
516," Tom had c0 dollars. If he spent c1 bucks on a new game, how many c2 dollar toys could he buy with the money he had left? ",2,"Solve the problem step by step:
1. Subtract the amount of money spent on the new game from the original amount of money to calculate the amount of money Tom has left. Let x be the amount of money Tom has left,
x = c0 - c1
2. Divide the amount of money Tom has left by the cost of each toy to calculate the number of toys he can buy.
answer = x / c2","{'c0': 57.0, 'c1': 49.0, 'c2': 4.0}",2,"['x = c0 - c1', 'answer = x / c2']",1
517," Isabel picked c0 flowers for her friend���������s wedding. She was making bouquets with c1 flowers in each one. If c2 of the flowers wilted before the wedding, how many bouquet",7,"Solve the problem step by step:
1. Divide the total number of flowers picked by the number of flowers in each bouquet to calculate the total number of bouquets. Let x be the total number of bouquets,
x = c0 / c1
2. Subtract the number of wilted flowers from the total number of flowers to calculate the number of usable flowers. Let y be the number of usable flowers,
y = c0 - c2
3. Divide the number of usable flowers by the number of flowers in each bouquet to calculate the number of bouquets she can still make.
answer = y / c1","{'c0': 66.0, 'c1': 8.0, 'c2': 10.0}",7,"['x = c0 / c1', 'y = c0 - c2', 'answer = y / c1']",1
518, For Halloween Sarah received c0 pieces of candy. She ate c1 pieces then placed the rest into piles with c2 in each pile. How many piles could she make? ,8,"Solve the problem step by step:
1. Subtract the number of candies eaten from the original number of candies to calculate the number of candies left. Let x be the number of candies left,
x = c0 - c1
2. Divide the number of candies left by the number of candies in each pile to calculate the answer.
answer = x / c2","{'c0': 108.0, 'c1': 36.0, 'c2': 9.0}",8,"['x = c0 - c1', 'answer = x / c2']",1
519, Nancy had c0 files on her computer. She deleted c1 of them and put the rest into folders with c2 files in each one. How many folders did Nancy end up with? ,7,"Solve the problem step by step:
1. Subtract the number of files deleted from the original number of files to calculate the number of files left. Let x be the number of files left,
x = c0 - c1
2. Divide the number of files left by the number of files in each folder to calculate the number of folders. Let y be the number of folders,
y = x / c2
3. Round up the number of folders to the nearest integer, since Nancy cannot have a fraction of a folder.
answer = ceil(y)","{'c0': 80.0, 'c1': 31.0, 'c2': 7.0}",7,"['x = c0 - c1', 'y = x / c2', 'answer = ceil(y)']",1
520," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",9,"Solve the problem step by step:
1. Subtract the number of students who didn't get picked from the total number of students to calculate the number of students who made it onto a team. Let x be the number of students who made it onto a team,
x = c0 - c1
2. Divide the number of students who made it onto a team by the number of groups to calculate the number of students in each group.
answer = x / c2","{'c0': 36.0, 'c1': 9.0, 'c2': 3.0}",9,"['x = c0 - c1', 'answer = x / c2']",1
521," The cafeteria had c0 apples. For lunch they handed out c1 to students and decided to use the rest to make pies. If each pie takes c2 apples, how many pies could they make? ",9,"Solve the problem step by step:
1. Subtract the number of apples handed out to students from the original number of apples to calculate the number of apples left for pies. Let x be the number of apples left for pies,
x = c0 - c1
2. Divide the number of apples left for pies by the number of apples needed for each pie to calculate the number of pies that can be made.
answer = x / c2","{'c0': 96.0, 'c1': 42.0, 'c2': 6.0}",9,"['x = c0 - c1', 'answer = x / c2']",1
522, A pet store had c0 puppies. In one day they sold c1 of them and put the rest into cages with c2 in each cage. How many cages did they use? ,9,"Solve the problem step by step:
1. Subtract the number of puppies sold from the original number of puppies to calculate the number of puppies left. Let x be the number of puppies left,
x = c0 - c1
2. Divide the number of puppies left by the number of puppies in each cage to calculate the number of cages used. 
answer = x / c2","{'c0': 64.0, 'c1': 28.0, 'c2': 4.0}",9,"['x = c0 - c1', 'answer = x / c2']",1
523, Edward was selling his old games. He started out with c0 but sold c1 of them. He packed the rest up putting c2 games into each box. How many boxes did he have to use? ,2,"Solve the problem step by step:
1. Subtract the number of games sold from the original number of games to calculate the number of games left. Let x be the number of games left,
x = c0 - c1
2. Divide the number of games left by the number of games in each box to calculate the number of boxes needed. Round up to the nearest whole number if necessary.
answer = ceil(x/c2)","{'c0': 35.0, 'c1': 19.0, 'c2': 8.0}",2,"['x = c0 - c1', 'answer = ceil(x/c2)']",1
