,question,answer,response,mapping,response_answer,equations,correct
576, Wendy had c0 files on her computer. She deleted c1 of them and put the rest into folders with c2 files in each one. How many folders did Wendy end up with? ,9,"Wendy started with c0 files. After deleting c1, she had c0 - c1 files left. 
remaining_files = c0 - c1
She put them into folders with c2 files in each one. So the number of folders is the ceiling of remaining_files divided by c2. 
folders = ceil(remaining_files / c2)
The answer is folders.","{'c0': 82.0, 'c1': 37.0, 'c2': 5.0}",9,"['remaining_files =  c0 - c1', 'folders =  ceil(remaining_files / c2)', 'answer = folders']",1
577," Kaleb had c0 dollars. If he spent c1 bucks on a new game, how many c2 dollar toys could he buy with the money he had left? ",2,"Kaleb started with c0 dollars. After spending c1 dollars on a new game, he has c0 - c1 dollars left. 
money_remaining = c0 - c1
He can buy as many c2 dollar toys as he can with the money remaining. This is equal to the integer division of money_remaining by c2. 
toys_bought = money_remaining // c2
The answer is toys_bought.","{'c0': 12.0, 'c1': 8.0, 'c2': 2.0}",2,"['money_remaining =  c0 - c1', 'toys_bought =  money_remaining // c2', 'answer = toys_bought']",1
578, Sarah was planting vegetables in her garden. She started with c0 seeds and planted c1 of them in the big garden and in each of her small gardens put c2 seeds each. How many small gardens did Sarah have? ,3,"Sarah started with c0 seeds. She planted c1 in the big garden, leaving c0 - c1 seeds. Each small garden had c2 seeds planted in it. So the number of small gardens is (c0 - c1) / c2. 
number_of_small_gardens = (c0 - c1) / c2
The answer is number_of_small_gardens.","{'c0': 21.0, 'c1': 12.0, 'c2': 3.0}",3,"['number_of_small_gardens =  (c0 - c1) / c2', 'answer = number_of_small_gardens']",1
579, Nancy uploaded c0 pictures to Facebook. She put c1 pics into one album and put the rest into c2 different albums. How many pictures were in each album? ,5,"Nancy uploaded c0 pictures. She put c1 pics into one album, so there are c1 pictures in that album. The remaining pictures are c0 - c1. She put those into c2 different albums, so each album has (c0 - c1) / c2 pictures. 
pictures_per_album = (c0 - c1) / c2
The answer is pictures_per_album.","{'c0': 51.0, 'c1': 11.0, 'c2': 8.0}",5,"['pictures_per_album =  (c0 - c1) / c2', 'answer = pictures_per_album']",1
580," A company invited c0 people to a luncheon, but c1 of them didn't show up. If the tables they had held c2 people each, how many tables do they need? ",2,"Originally, c0 people were invited. c1 didn't show up, so c0 - c1 people attended. 
people_attended = c0 - c1
To find the number of tables needed, we divide the number of people by the capacity of each table: 
tables_needed = ceil(people_attended / c2)
The answer is tables_needed, rounded up to the nearest integer using the ceil function.","{'c0': 24.0, 'c1': 10.0, 'c2': 7.0}",2,"['people_attended =  c0 - c1', 'tables_needed =  ceil(people_attended / c2)', 'answer = tables_needed, rounded up to the nearest integer using the ceil function']",1
581," Bianca's team won their dodgeball game and scored c0 points total. If Bianca scored c1 of the points and everyone else scored c2 points each, how many players were on her team? ",5,"Bianca scored c1 points and everyone else scored c2 points each. Let's say there were n players on her team. Then the total points scored can be expressed as:
c0 = c1 + (n-1)*c2
Simplifying this equation, we get:
n = (c0 - c1)/c2 + 1
The answer is n.","{'c0': 75.0, 'c1': 45.0, 'c2': 6.0}",6,"['c0 =  c1 + (n-1)*c2', 'n =  (c0 - c1)/c2 + 1', 'answer = n']",0
582, For Halloween Emily received c0 pieces of candy. She ate c1 pieces then placed the rest into piles with c2 in each pile. How many piles could she make? ,3,"Emily started with c0 pieces of candy. After eating c1, she had c0 - c1 pieces left. 
candies_left = c0 - c1
To make piles with c2 candies in each, we divide candies_left by c2. 
piles = candies_left / c2
The answer is piles.","{'c0': 54.0, 'c1': 33.0, 'c2': 7.0}",3,"['candies_left =  c0 - c1', 'piles =  candies_left / c2', 'answer = piles']",1
583, Haley was planting vegetables in her garden. She started with c0 seeds and planted c1 of them in the big garden and in each of her small gardens put c2 seeds each. How many small gardens did Haley have? ,7,"Haley started with c0 seeds. She planted c1 in the big garden, so she has c0 - c1 seeds left for the small gardens. Each small garden gets c2 seeds, so the number of small gardens is (c0 - c1) / c2. 
number_of_small_gardens = (c0 - c1) / c2
The answer is number_of_small_gardens.","{'c0': 56.0, 'c1': 35.0, 'c2': 3.0}",7,"['number_of_small_gardens =  (c0 - c1) / c2', 'answer = number_of_small_gardens']",1
584, A store had c0 coloring books in stock. They ended up putting them on sale and getting rid of c1 of them. The put the ones they still had onto shelves with c2 on each shelf. How many shelves did they use? ,2,"The store started with c0 coloring books. They got rid of c1 of them, so they have c0 - c1 left. They put c2 coloring books on each shelf, so they used (c0 - c1) / c2 shelves. 
shelves_used = (c0 - c1) / c2
The answer is shelves_used.","{'c0': 48.0, 'c1': 38.0, 'c2': 5.0}",2,"['shelves_used =  (c0 - c1) / c2', 'answer = shelves_used']",1
585," Roger is at the library helping put away books. There are c0 book to put away total but a librarian takes c1 of them and leaves Roger with the rest. If he can fit c2 books on a shelf, how many shelves will he need? ",4,"There were c0 books to put away originally. The librarian took c1 of them, so Roger is left with c0 - c1 books. 
books_left = c0 - c1
If he can fit c2 books on a shelf, he will need ceil(books_left/c2) shelves. 
shelves_needed = ceil(books_left/c2)
The answer is shelves_needed.","{'c0': 14.0, 'c1': 2.0, 'c2': 3.0}",4,"['books_left =  c0 - c1', 'shelves_needed =  ceil(books_left/c2)', 'answer = shelves_needed']",1
586, A pet store had c0 puppies. In one day they sold c1 of them and put the rest into cages with c2 in each cage. How many cages did they use? ,8,"The pet store started with c0 puppies. After selling c1, they had c0 - c1 puppies left. 
puppies_left = c0 - c1
They put the remaining puppies into cages with c2 in each cage. So the number of cages used is puppies_left / c2. 
cages_used = puppies_left / c2
The answer is cages_used.","{'c0': 56.0, 'c1': 24.0, 'c2': 4.0}",8,"['puppies_left =  c0 - c1', 'cages_used =  puppies_left / c2', 'answer = cages_used']",1
587," The cafeteria had c0 apples. For lunch they handed out c1 to students and decided to use the rest to make pies. If each pie takes c2 apples, how many pies could they make? ",7,"The cafeteria started with c0 apples. They handed out c1 apples to students, so they have c0 - c1 apples left for pies. 
apples_for_pies = c0 - c1
If each pie takes c2 apples, then they can make apples_for_pies / c2 pies. 
pies_made = apples_for_pies / c2
The answer is pies_made.","{'c0': 86.0, 'c1': 30.0, 'c2': 8.0}",7,"['apples_for_pies =  c0 - c1', 'pies_made =  apples_for_pies / c2', 'answer = pies_made']",1
588," Jerry had c0 pieces of clothing to wash. He put c1 of them in one load, but decided to split the rest into c2 equal loads. How many pieces of clothing could go in each of the small loads? ",4,"Jerry started with c0 pieces of clothing. He put c1 in one load, so he had c0 - c1 left. He split the remaining clothes into c2 equal loads, so each small load had (c0 - c1) / c2 pieces of clothing. 
pieces_per_small_load = (c0 - c1) / c2
The answer is pieces_per_small_load.","{'c0': 60.0, 'c1': 40.0, 'c2': 5.0}",4,"['pieces_per_small_load =  (c0 - c1) / c2', 'answer = pieces_per_small_load']",1
589," Mike made c0 dollars mowing lawns over the summer. If he spent c1 dollars buying new mower blades, how many c2 dollar games could he buy with the money he had left? ",9,"Mike had c0 dollars. He spent c1 dollars on new mower blades. So he has c0 - c1 dollars left. 
money_remaining = c0 - c1
He can buy as many c2 dollar games as he can with the money remaining. 
games_bought = money_remaining // c2
The answer is games_bought.","{'c0': 69.0, 'c1': 24.0, 'c2': 5.0}",9,"['money_remaining =  c0 - c1', 'games_bought =  money_remaining // c2', 'answer = games_bought']",1
590," Will made c0 dollars mowing lawns over the summer. If he spent c1 dollars buying new mower blades, how many c2 dollar games could he buy with the money he had left? ",7,"Will had c0 dollars. He spent c1 dollars on new mower blades. So he has c0 - c1 dollars left. 
money_remaining = c0 - c1
He can buy as many c2 dollar games as he can with the money remaining. 
games_bought = money_remaining // c2
The answer is games_bought.","{'c0': 104.0, 'c1': 41.0, 'c2': 9.0}",7,"['money_remaining =  c0 - c1', 'games_bought =  money_remaining // c2', 'answer = games_bought']",1
591, For Halloween Bianca received c0 pieces of candy. She ate c1 pieces then placed the rest into piles with c2 in each pile. How many piles could she make? ,4,"Bianca started with c0 pieces of candy. After eating c1, she had c0 - c1 pieces left. 
remaining_candy = c0 - c1
To make piles with c2 in each, we divide remaining_candy by c2. 
piles = remaining_candy / c2
The answer is piles.","{'c0': 32.0, 'c1': 12.0, 'c2': 5.0}",4,"['remaining_candy =  c0 - c1', 'piles =  remaining_candy / c2', 'answer = piles']",1
592, Luke was selling his old games. He started out with c0 but sold c1 of them. He packed the rest up putting c2 games into each box. How many boxes did he have to use? ,9,"Luke started with c0 games. After selling c1, he had c0 - c1 games left. 
games_left = c0 - c1
He packed c2 games into each box, so he needed games_left / c2 boxes. 
boxes_needed = games_left / c2
The answer is boxes_needed.","{'c0': 57.0, 'c1': 39.0, 'c2': 2.0}",9,"['games_left =  c0 - c1', 'boxes_needed =  games_left / c2', 'answer = boxes_needed']",1
593, A pet store had c0 puppies. In one day they sold c1 of them and put the rest into cages with c2 in each cage. How many cages did they use? ,9,"The pet store started with c0 puppies. After selling c1, they had c0 - c1 puppies left. 
puppies_left = c0 - c1
They put the remaining puppies into cages with c2 in each cage. So the number of cages used is puppies_left / c2. 
cages_used = puppies_left / c2
The answer is cages_used.","{'c0': 88.0, 'c1': 34.0, 'c2': 6.0}",9,"['puppies_left =  c0 - c1', 'cages_used =  puppies_left / c2', 'answer = cages_used']",1
594, Katie had c0 files on her computer. She deleted c1 of them and put the rest into folders with c2 files in each one. How many folders did Katie end up with? ,9,"Katie started with c0 files. After deleting c1, she had c0 - c1 files left. 
remaining_files = c0 - c1
To find out how many folders she ended up with, we need to divide the remaining files by the number of files in each folder. 
folders = remaining_files / c2
The answer is folders.","{'c0': 85.0, 'c1': 40.0, 'c2': 5.0}",9,"['remaining_files =  c0 - c1', 'folders =  remaining_files / c2', 'answer = folders']",1
595," Roger had c0 dollars. If he spent c1 bucks on a new game, how many c2 dollar toys could he buy with the money he had left? ",3,"Roger started with c0 dollars. After spending c1 dollars on a new game, he has c0 - c1 dollars left. 
money_remaining = c0 - c1
He can buy as many c2 dollar toys as he can with the money remaining. This is equal to the integer division of money_remaining by c2. 
toys_bought = money_remaining // c2
The answer is toys_bought.","{'c0': 68.0, 'c1': 47.0, 'c2': 7.0}",3,"['money_remaining =  c0 - c1', 'toys_bought =  money_remaining // c2', 'answer = toys_bought']",1
596," Tom bought c0 tickets at the state fair. He spent c1 tickets at the 'dunk a clown' booth and decided to use the rest on rides. If each ride cost c2 tickets, how many rides could he go on? ",3,"Tom started with c0 tickets. He spent c1 tickets at the 'dunk a clown' booth, so he has c0 - c1 tickets left for rides. 
tickets_for_rides = c0 - c1
If each ride costs c2 tickets, then Tom can go on tickets_for_rides / c2 rides. 
rides = tickets_for_rides / c2
The answer is rides.","{'c0': 40.0, 'c1': 28.0, 'c2': 4.0}",3,"['tickets_for_rides =  c0 - c1', 'rides =  tickets_for_rides / c2', 'answer = rides']",1
597," The cafeteria had c0 apples. For lunch they handed out c1 to students and decided to use the rest to make pies. If each pie takes c2 apples, how many pies could they make? ",7,"The cafeteria started with c0 apples. They handed out c1 apples to students, so they have c0 - c1 apples left for pies. 
apples_for_pies = c0 - c1
If each pie takes c2 apples, then they can make apples_for_pies / c2 pies. 
pies_made = apples_for_pies / c2
The answer is pies_made.","{'c0': 75.0, 'c1': 19.0, 'c2': 8.0}",7,"['apples_for_pies =  c0 - c1', 'pies_made =  apples_for_pies / c2', 'answer = pies_made']",1
598," Sarah baked c0 cupcakes for her school's bake sale. If her brother, Todd, ate c1 of them how many packages could she make if she put c2 cupcake in each package? ",3,"Sarah baked c0 cupcakes. Todd ate c1 of them, so she has c0 - c1 cupcakes left. 
cupcakes_left = c0 - c1
If she puts c2 cupcakes in each package, she can make cupcakes_left / c2 packages. 
packages = cupcakes_left / c2
The answer is packages.","{'c0': 38.0, 'c1': 14.0, 'c2': 8.0}",3,"['cupcakes_left =  c0 - c1', 'packages =  cupcakes_left / c2', 'answer = packages']",1
