,question,answer,response,mapping,response_answer,equations
528," A company invited c0 people to a luncheon, but c1 of them didn't show up. If the tables they had held c2 people each, how many tables do they need? ",2.0," The company invited c0 people, but c1 of them didn't show up. So the number of people who actually came is c0 - c1. If each table holds c2 people, then they need

tables = (c0 - c1) / c2

The answer is tables.","{'c0': 18.0, 'c1': 12.0, 'c2': 3.0}",2.0,"['tables =  (c0 - c1) / c2', 'answer = tables']"
529," Mike is at the library helping put away books. There are c0 book to put away total but a librarian takes c1 of them and leaves Mike with the rest. If he can fit c2 books on a shelf, how many shelves will he need? ",8.0," Mike has c0 books originally. Then the librarian takes c1 away and leaves him with c0 - c1 books. If he can fit c2 books on a shelf, he will need (c0 - c1)/c2 shelves. 
shelves_needed = (c0 - c1)/c2
The answer is shelves_needed.","{'c0': 82.0, 'c1': 10.0, 'c2': 9.0}",8.0,"['shelves_needed =  (c0 - c1)/c2', 'answer = shelves_needed']"
530, A pet store had c0 puppies. In one day they sold c1 of them and put the rest into cages with c2 in each cage. How many cages did they use? ,6.0," They put the puppies into cages. Each cage has c2 puppies. So if they have c1 puppies, then they need c1/c2 cages. 
cages = c1/c2
The answer is cages.","{'c0': 78.0, 'c1': 30.0, 'c2': 8.0}",3.75,"['cages =  c1/c2', 'answer = cages']"
531, Bianca uploaded c0 pictures to Facebook. She put c1 pics into one album and put the rest into c2 different albums. How many pictures were in each album? ,2.0," We know that c0 is the total number of pictures. c1 is the number of pictures in one album, and c2 is the number of albums with the rest of the pictures. We also know that the total number of pictures is split evenly between the albums, so:
c0 = c1 + c2(x)
c0 - c1 = c2(x)
x = (c0 - c1)/c2
There are x pictures in each of the c2 albums.","{'c0': 33.0, 'c1': 27.0, 'c2': 3.0}",2.0,"['c0 =  c1 + c2(x)', 'c1 =  c2(x)', 'x =  (c0 - c1)/c2']"
532," Emily's team won their dodgeball game and scored c0 points total. If Emily scored c1 of the points and everyone else scored c2 points each, how many players were on her team? ",8.0," Emily's team won and scored c0 points. Emily scored c1 points and everyone else scored c2 points. So if we add up all the points, we get:
c0 = c1 + n*c2
Where n is the number of players on her team. We can solve for n:
n*c2 = c0 - c1
n = (c0 - c1)/c2
The answer is n.","{'c0': 39.0, 'c1': 23.0, 'c2': 2.0}",8.0,"['c0 =  c1 + n*c2', 'n*c2 =  c0 - c1', 'n =  (c0 - c1)/c2', 'answer = n']"
533," A company invited c0 people to a luncheon, but c1 of them didn't show up. If the tables they had held c2 people each, how many tables do they need? ",8.0," The company invited c0 people, but c1 of them didn't show up. So the number of people who actually came is c0 - c1. If each table holds c2 people, then they need

tables = (c0 - c1) / c2

The answer is tables.","{'c0': 47.0, 'c1': 7.0, 'c2': 5.0}",8.0,"['tables =  (c0 - c1) / c2', 'answer = tables']"
534," A waiter had c0 customers in his section. If c1 of them left and the rest of his tables had c2 people at each table, how many tables did he have? ",4.0," 

There were c0 customers originally. If c1 of them left, then there must have been c1 - c0 new customers. So the waiter must have had c1 - c0 new tables.

new_tables = c1 - c0

The answer is new_tables.","{'c0': 44.0, 'c1': 12.0, 'c2': 8.0}",-32.0,"['new_tables =  c1 - c0', 'answer = new_tables']"
535, A store had c0 coloring books in stock. They ended up putting them on sale and getting rid of c1 of them. The put the ones they still had onto shelves with c2 on each shelf. How many shelves did they use? ,5.0," They had c0 coloring books in stock. They sold c1 of them and were left with c2 coloring books. So they must have used c2 shelves.
shelves = c2
The answer is shelves.","{'c0': 40.0, 'c1': 20.0, 'c2': 4.0}",4.0,"['shelves =  c2', 'answer = shelves']"
536," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",7.0," There are c0 students originally. c1 of them did not get picked, so that means c1 students did get picked. If we divide the c1 students that got picked into c2 groups, then each group would have c1/c2 students. 
students_per_group = c1/c2
The answer is students_per_group.","{'c0': 64.0, 'c1': 36.0, 'c2': 4.0}",9.0,"['students_per_group =  c1/c2', 'answer = students_per_group']"
537, Kaleb was selling his old games. He started out with c0 but sold c1 of them. He packed the rest up putting c2 games into each box. How many boxes did he have to use? ,6.0," Kaleb had c0 games originally. He sold c1 games, so he was left with c0 - c1 games. He needed to put c2 games in each box, so he needed (c0 - c1)/c2 boxes in total. 
boxes = (c0 - c1)/c2
The answer is boxes.","{'c0': 76.0, 'c1': 46.0, 'c2': 5.0}",6.0,"['boxes =  (c0 - c1)/c2', 'answer = boxes']"
538," Jerry is at the library helping put away books. There are c0 book to put away total but a librarian takes c1 of them and leaves Jerry with the rest. If he can fit c2 books on a shelf, how many shelves will he need? ",9.0," Jerry has c0 books to put away. The librarian takes c1 of them, so Jerry is left with c0 - c1 books. If he can fit c2 books on a shelf, then he will need (c0 - c1)/c2 shelves. 
shelves = (c0 - c1)/c2
The answer is shelves.","{'c0': 34.0, 'c1': 7.0, 'c2': 3.0}",9.0,"['shelves =  (c0 - c1)/c2', 'answer = shelves']"
539, Nancy was planting vegetables in her garden. She started with c0 seeds and planted c1 of them in the big garden and in each of her small gardens put c2 seeds each. How many small gardens did Nancy have? ,6.0," Nancy started with c0 seeds. She planted c1 of them in her big garden and c2 in each of her small gardens. So she must have had (c1 - c2)/c2 small gardens. 
small_gardens = (c1 - c2)/c2
The answer is small_gardens.","{'c0': 52.0, 'c1': 28.0, 'c2': 4.0}",6.0,"['small_gardens =  (c1 - c2)/c2', 'answer = small_gardens']"
540," Will had c0 dollars. If he spent c1 bucks on a new game, how many c2 dollar toys could he buy with the money he had left? ",9.0," Will had c0 dollars. He spent c1 dollars on a new game, which left him with c0 - c1 dollars. He could buy c2 dollar toys with that much money.

new_toys = (c0 - c1)/c2","{'c0': 83.0, 'c1': 47.0, 'c2': 4.0}",9.0,['new_toys =  (c0 - c1)/c2']
541, Bianca was planting vegetables in her garden. She started with c0 seeds and planted c1 of them in the big garden and in each of her small gardens put c2 seeds each. How many small gardens did Bianca have? ,6.0, Bianca had c1/c2 small gardens.,"{'c0': 52.0, 'c1': 40.0, 'c2': 2.0}",,[]
542," A waiter had c0 customers in his section. If c1 of them left and the rest of his tables had c2 people at each table, how many tables did he have? ",3.0," 

There were c0 customers originally. If c1 of them left, then there must have been c1 - c0 new customers. So the waiter must have had c1 - c0 new tables.

new_tables = c1 - c0

The answer is new_tables.","{'c0': 21.0, 'c1': 12.0, 'c2': 3.0}",-9.0,"['new_tables =  c1 - c0', 'answer = new_tables']"
543," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",5.0," There are c0 students originally. c1 of them did not get picked, so that means c1 students did get picked. If we divide the c1 students that got picked into c2 groups, then each group would have c1/c2 students. 
students_per_group = c1/c2
The answer is students_per_group.","{'c0': 25.0, 'c1': 15.0, 'c2': 2.0}",7.5,"['students_per_group =  c1/c2', 'answer = students_per_group']"
544," The cafeteria had c0 apples. For lunch they handed out c1 to students and decided to use the rest to make pies. If each pie takes c2 apples, how many pies could they make? ",5.0," They had c0 apples originally. They gave out c1 apples, so they have c0 - c1 apples left. Each pie needs c2 apples, so they can make (c0 - c1)/c2 pies. 
pies = (c0 - c1)/c2
The answer is pies.","{'c0': 47.0, 'c1': 27.0, 'c2': 4.0}",5.0,"['pies =  (c0 - c1)/c2', 'answer = pies']"
545," Megan baked c0 cupcakes for her school's bake sale. If her brother, Todd, ate c1 of them how many packages could she make if she put c2 cupcake in each package? ",6.0," Megan baked c0 cupcakes. Todd ate c1 of them, so that means Megan has c0 - c1 cupcakes left. If she wants to put c2 cupcakes in each package, she will need (c0 - c1)/c2 packages in total. 
packages = (c0 - c1)/c2
The answer is packages.","{'c0': 68.0, 'c1': 32.0, 'c2': 6.0}",6.0,"['packages =  (c0 - c1)/c2', 'answer = packages']"
546, A store had c0 coloring books in stock. They ended up putting them on sale and getting rid of c1 of them. The put the ones they still had onto shelves with c2 on each shelf. How many shelves did they use? ,9.0," They had c0 coloring books in stock. They sold c1 of them and were left with c2 coloring books. So they must have used c2 shelves.
shelves = c2
The answer is shelves.","{'c0': 120.0, 'c1': 39.0, 'c2': 9.0}",9.0,"['shelves =  c2', 'answer = shelves']"
547, Isabel uploaded c0 pictures to Facebook. She put c1 pics into one album and put the rest into c2 different albums. How many pictures were in each album? ,3.0," Isabel uploaded c0 pictures in total. c1 of them were in one album, and the rest were in c2 different albums. So if we subtract the number of pictures in the one album from the total number of pictures, we're left with the number of pictures in the other albums. 
pics_in_other_albums = c0 - c1
If we divide that number by the number of albums, we'll get the number of pictures in each album. 
pics_in_each_album = (c0 - c1) / c2
The answer is pics_in_each_album.","{'c0': 25.0, 'c1': 10.0, 'c2': 5.0}",3.0,"['pics_in_other_albums =  c0 - c1', 'pics_in_each_album =  (c0 - c1) / c2', 'answer = pics_in_each_album']"
548," Sarah had c0 homework problems. She finished c1 of them but still had c2 pages of problems to do. If each page has the same number of problems on it, how many problems are on each page? ",8.0," Sarah had c0 homework problems. She finished c1 of them but still had c2 pages of problems to do. So she must have c2 - c1 problems left. 
problems_left = c2 - c1
The answer is problems_left.","{'c0': 60.0, 'c1': 20.0, 'c2': 5.0}",-15.0,"['problems_left =  c2 - c1', 'answer = problems_left']"
549," Mike made c0 dollars mowing lawns over the summer. If he spent c1 dollars buying new mower blades, how many c2 dollar games could he buy with the money he had left? ",4.0," Mike had c0 dollars. He spent c1 dollars on new mower blades. So he had c0 - c1 dollars left. He wants to know how many c2 dollar games he can buy with that. 

number_of_games = (c0 - c1) / c2

The answer is number_of_games.","{'c0': 42.0, 'c1': 10.0, 'c2': 8.0}",4.0,"['number_of_games =  (c0 - c1) / c2', 'answer = number_of_games']"
550," Will had c0 pieces of clothing to wash. He put c1 of them in one load, but decided to split the rest into c2 equal loads. How many pieces of clothing could go in each of the small loads? ",3.0," 

There are c0 pieces of clothing to wash. He put c1 of them in one load, but decided to split the rest into c2 equal loads. So there would be c2 loads in total, with c0 - c1 pieces of clothing. This means that each small load would have (c0 - c1) / c2 pieces of clothing. 

clothing_per_load = (c0 - c1) / c2

The answer is clothing_per_load.","{'c0': 59.0, 'c1': 32.0, 'c2': 9.0}",3.0,"['clothing_per_load =  (c0 - c1) / c2', 'answer = clothing_per_load']"
551," Oliver made c0 dollars mowing lawns over the summer. If he spent c1 dollars buying new mower blades, how many c2 dollar games could he buy with the money he had left? ",7.0," Oliver had c0 dollars. He spent c1 dollars on new mower blades, so he had c0 - c1 dollars left. He wants to know how many c2 dollar games he can buy with that money. 

number_of_games = (c0 - c1) / c2

The answer is number_of_games.","{'c0': 35.0, 'c1': 7.0, 'c2': 4.0}",7.0,"['number_of_games =  (c0 - c1) / c2', 'answer = number_of_games']"
552, Emily was planting vegetables in her garden. She started with c0 seeds and planted c1 of them in the big garden and in each of her small gardens put c2 seeds each. How many small gardens did Emily have? ,3.0," Emily started with c0 seeds. She planted c1 of them in her big garden and c2 in each of her small gardens. So she must have had (c1 - c2)/c2 small gardens. 
small_gardens = (c1 - c2)/c2
The answer is small_gardens.","{'c0': 42.0, 'c1': 36.0, 'c2': 2.0}",17.0,"['small_gardens =  (c1 - c2)/c2', 'answer = small_gardens']"
553," There are c0 students trying out for the school's trivia teams. If c1 of them didn't get picked for the team and the rest were put into c2 groups, how many students would be in each group? ",4.0," There are c0 students originally. c1 of them did not get picked, so that means c1 students did get picked. If we divide the c1 students that got picked into c2 groups, then each group would have c1/c2 students. 
students_per_group = c1/c2
The answer is students_per_group.","{'c0': 17.0, 'c1': 5.0, 'c2': 3.0}",1.6666666666666667,"['students_per_group =  c1/c2', 'answer = students_per_group']"
554," Katie's team won their dodgeball game and scored c0 points total. If Katie scored c1 of the points and everyone else scored c2 points each, how many players were on her team? ",2.0,"  There were c0 points in total, and Katie scored c1 of those points. So if everyone else scored c2 points each, that would be a total of c2*x points, where x is the number of players on her team. We can set these two equations equal to each other and solve for x. 
c0 = c1 + c2*x
x = (c0 - c1)/c2
The answer is x.","{'c0': 12.0, 'c1': 4.0, 'c2': 4.0}",2.0,"['c0 =  c1 + c2*x', 'x =  (c0 - c1)/c2', 'answer = x']"
