,question,answer,response,mapping,response_answer,equations
938,The ring toss game at the carnival made the same amount of money each day. In total in c0 days they earned c1 dollars.How much did they make per day?,33.0,"The carnival made c1 dollars in c0 days. To find out how much they made per day, we need to divide the total earnings by the number of days. 
earnings_per_day = c1 / c0
The answer is earnings_per_day.","{'c0': 5.0, 'c1': 165.0}",33.0,"['earnings_per_day =  c1 / c0', 'answer = earnings_per_day']"
939,There were c0 roses and c1 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now c2 roses and c3 orchids in the vase.How many more roses than orchids are there in the vase now?,10.0,"Originally, there were c0 roses and c1 orchids in the vase. Jessica cut some more roses and orchids, so the total number of flowers in the vase is c0 + c1 + (number of roses Jessica cut) + (number of orchids Jessica cut). 
total_flowers = c0 + c1 + (number of roses Jessica cut) + (number of orchids Jessica cut)
Now there are c2 roses and c3 orchids in the vase. We want to find the difference between the number of roses and orchids, so we subtract c3 from c2. 
roses_minus_orchids = c2 - c3
The answer is roses_minus_orchids.","{'c0': 5.0, 'c1': 3.0, 'c2': 12.0, 'c3': 2.0}",10.0,"['total_flowers =  c0 + c1 + (number of roses Jessica cut) + (number of orchids Jessica cut)', 'roses_minus_orchids =  c2 - c3', 'answer = roses_minus_orchids']"
940,The Ferris wheel in paradise park has some seats. Each seat can hold c0 people. If c1 people can ride the wheel at the same timeHow many seats does the Ferris wheel have?,2.0,"If each seat can hold c0 people, and c1 people can ride the wheel at the same time, then the Ferris wheel must have c1/c0 seats. However, if c1 is not evenly divisible by c0, then there may be some seats that are not completely filled. In that case, the Ferris wheel would have ceil(c1/c0) seats, where ceil() is the ceiling function that rounds up to the nearest integer. 
seats = ceil(c1/c0)
The answer is seats.","{'c0': 9.0, 'c1': 18.0}",2.0,"['seats =  ceil(c1/c0)', 'answer = seats']"
941,Dave had some apps on his phone. After deleting c0 of them he had c1 left.How many apps did he have on his phone at the start?,23.0,"Dave had some apps on his phone at the start. After deleting c0 of them, he had c1 left. So he must have had c1 + c0 apps at the start. 
apps_at_start = c1 + c0
The answer is apps_at_start.","{'c0': 18.0, 'c1': 5.0}",23.0,"['apps_at_start =  c1 + c0', 'answer = apps_at_start']"
942,There are c0 different movies and c1 different books in the ' crazy silly school ' series. If you read c2 of the books and watched c3 of the moviesHow many more books than movies are there in the ' crazy silly school ' series?,1.0,"There are c0 movies and c1 books in the series. To find out how many more books than movies there are, we need to subtract the number of movies watched (c3) from the total number of movies (c0) and subtract the number of books read (c2) from the total number of books (c1), and then find the difference between the two. 
more_books = (c1 - c2) - (c0 - c3)
The answer is more_books.","{'c0': 14.0, 'c1': 15.0, 'c2': 11.0, 'c3': 40.0}",30.0,"['more_books =  (c1 - c2) - (c0 - c3)', 'answer = more_books']"
943,Randy has c0 blocks. He uses c1 blocks to build a tower and c2 blocks to build a house.How many more blocks did he use to build the house than he did to build the tower?,3.0,"Randy started with c0 blocks. He used c1 blocks to build a tower and c2 blocks to build a house. The difference between the blocks used for the house and the tower is c2 - c1. 
blocks_difference = c2 - c1
The answer is blocks_difference.","{'c0': 86.0, 'c1': 79.0, 'c2': 82.0}",3.0,"['blocks_difference =  c2 - c1', 'answer = blocks_difference']"
944,With c0 dollars c1 packs of dvds can be bought.How much does each pack cost?,14.0,"Each pack of DVDs costs c0/c1 dollars. 
cost_per_pack = c0/c1
The answer is cost_per_pack.","{'c0': 28.0, 'c1': 2.0}",14.0,"['cost_per_pack =  c0/c1', 'answer = cost_per_pack']"
945,Last week Fred had c0 dollars and Jason had c1 dollars. Jason delivered newspapers and now has c2 dollars. Fred washed cars over the weekend and now has c3 dollars.How much money did Jason earn by delivering newspapers?,26.0,"Jason started with c1 dollars and now has c2 dollars. So he earned c2 - c1 dollars by delivering newspapers.
money_earned = c2 - c1
The answer is money_earned.","{'c0': 78.0, 'c1': 31.0, 'c2': 57.0, 'c3': 90.0}",26.0,"['money_earned =  c2 - c1', 'answer = money_earned']"
946,Josh had c0 marbles in his collection. He found c1 marbles while he lost c2 marbles.How many more marbles did he lose than those he found?,14.0,"Josh started with c0 marbles. He found c1 marbles and lost c2 marbles. So he now has c0 + c1 - c2 marbles. 
total_marbles = c0 + c1 - c2
He lost c2 marbles and found c1 marbles, so he lost c2 - c1 more marbles than he found. 
more_lost_marbles = c2 - c1
The answer is more_lost_marbles.","{'c0': 15.0, 'c1': 9.0, 'c2': 23.0}",14.0,"['total_marbles =  c0 + c1 - c2', 'more_lost_marbles =  c2 - c1', 'answer = more_lost_marbles']"
947,Jack received c0 emails in the morning and some more in the afternoon. If he received a total of c1 emails in the dayHow many emails did Jack receive in the afternoon?,1.0,"Jack received c0 emails in the morning. Then he received some more in the afternoon. The total number of emails he received in the day is c1. So he must have received c1 - c0 emails in the afternoon. 
emails_received_in_afternoon = c1 - c0
The answer is emails_received_in_afternoon.","{'c0': 4.0, 'c1': 5.0}",1.0,"['emails_received_in_afternoon =  c1 - c0', 'answer = emails_received_in_afternoon']"
948,Luke gained c0 points in each round of a game. If he played c1 rounds of a trivia gameHow many points did he score in the game?,22922.0,"Luke gained c0 points in each round of the game. If he played c1 rounds, then he scored c0 x c1 points in total. 
total_points = c0 x c1
The answer is total_points.","{'c0': 146.0, 'c1': 157.0}",22922.0,"['total_points =  c0 x c1', 'answer = total_points']"
949,There were some roses in the vase. Jessica cut c0 more roses from her flower garden and put them in the vase. There are now c1 roses in the vase.How many roses were there in the vase at the beginning?,7.0,"There were some roses in the vase originally. Jessica cut c0 more roses and put them in the vase. So the total number of roses in the vase is c0 + original number of roses. 
total_roses = c0 + original number of roses
And we know that there are now c1 roses in the vase. So we can set up an equation: 
c1 = c0 + original number of roses
Solving for original number of roses: 
original number of roses = c1 - c0
The answer is original number of roses.","{'c0': 16.0, 'c1': 23.0}",7.0,"['total_roses =  c0 + original number of roses', 'c1 =  c0 + original number of roses', 'roses =  c1 - c0', 'answer = original number of roses']"
950,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped c0 inches. The frog jumped c1 inches farther than the grasshopper and the mouse jumped c2 inches lesser than the frog.How far did the frog jump?",58.0,"The frog jumped c1 inches farther than the grasshopper, so its total jump distance is c0 + c1. The mouse jumped c2 inches lesser than the frog, so its jump distance is c0 + c1 - c2. Therefore, the frog jumped c1 inches. 
frog_jump_distance = c1
The answer is frog_jump_distance.","{'c0': 19.0, 'c1': 39.0, 'c2': 94.0}",39.0,"['frog_jump_distance =  c1', 'answer = frog_jump_distance']"
951,Adam has c0 more apples than Jackie. Jackie has c1 oranges and c2 apples.How many apples does Adam have?,16.0,"Jackie has c2 apples, so Adam must have c0 + c2 apples. 
total_apples = c0 + c2
The answer is total_apples.","{'c0': 5.0, 'c1': 89.0, 'c2': 11.0}",16.0,"['total_apples =  c0 + c2', 'answer = total_apples']"
952,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that c0 visitors came to the Buckingham palace that day. If c1 people visited the Buckingham palace within the past c2 daysHow many visitors visited the Buckingham palace on the previous day?",274.0,We don't have enough information to determine the exact number of visitors on the previous day.,"{'c0': 132.0, 'c1': 406.0, 'c2': 327.0}",,[]
953,c0 campers went rowing and c1 campers went hiking in the morning. c2 campers went rowing in the afternoon.How many more campers went rowing in the morning than in the afternoon?,3.0,"In the morning, c0 campers went rowing and c1 campers went hiking. So the total number of campers in the morning was c0 + c1. 
total_morning_campers = c0 + c1
In the afternoon, c2 campers went rowing. 
afternoon_rowing_campers = c2
To find out how many more campers went rowing in the morning than in the afternoon, we need to subtract the number of campers who went rowing in the afternoon from the total number of campers who went rowing in the morning. 
morning_rowing_campers = total_morning_campers - afternoon_rowing_campers
more_rowing_campers = morning_rowing_campers - afternoon_rowing_campers
The answer is more_rowing_campers.","{'c0': 29.0, 'c1': 66.0, 'c2': 26.0}",43.0,"['total_morning_campers =  c0 + c1', 'afternoon_rowing_campers =  c2', 'morning_rowing_campers =  total_morning_campers - afternoon_rowing_campers', 'more_rowing_campers =  morning_rowing_campers - afternoon_rowing_campers', 'answer = more_rowing_campers']"
954,Dave had c0 apps on his phone. After adding some he had c1 left.How many apps did he add?,1.0,"Dave started with c0 apps on his phone. After adding some, he had c1 left. So he must have added c1 - c0 apps. 
apps_added = c1 - c0
The answer is apps_added.","{'c0': 17.0, 'c1': 18.0}",1.0,"['apps_added =  c1 - c0', 'answer = apps_added']"
955,There were c0 parents in the program and c1 pupils too.How many more pupils were present compared to parents in the program?,347.0,"There were c0 parents in the program and c1 pupils. To find out how many more pupils were present compared to parents, we need to subtract the number of parents from the number of pupils. 
more_pupils = c1 - c0
The answer is more_pupils.","{'c0': 174.0, 'c1': 521.0}",347.0,"['more_pupils =  c1 - c0', 'answer = more_pupils']"
956,Paco ate c0 cookies and had c1 cookies left.How many cookies did he have in the beginning?,54.0,"Paco started with some number of cookies, which we don't know yet. He ate c0 cookies, so he had some number of cookies minus c0 cookies left. That gives us the equation:
cookies_left = starting_cookies - c0
We also know that he had c1 cookies left, so we can substitute that in:
c1 = starting_cookies - c0
Solving for starting_cookies, we get:
starting_cookies = c1 + c0
The answer is starting_cookies.","{'c0': 19.0, 'c1': 35.0}",54.0,"['cookies_left =  starting_cookies - c0', 'c1 =  starting_cookies - c0', 'starting_cookies =  c1 + c0', 'answer = starting_cookies']"
957,If each bag has c0 cookies and you had c1 cookies in totalHow many bags of cookies do you have?,7.0,"If each bag has c0 cookies and you have c1 cookies in total, you can divide the total number of cookies by the number of cookies in each bag to find the number of bags. 
number_of_bags = c1 / c0
The answer is number_of_bags.","{'c0': 3.0, 'c1': 21.0}",7.0,"['number_of_bags =  c1 / c0', 'answer = number_of_bags']"
958,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped c0 inches. The grasshopper jumped c1 inches farther than the frog and the mouse jumped c2 inches lesser than the frog.How far did the mouse jump?",8.0,"The frog jumped c1 inches less than the grasshopper, so the frog jumped c0 - c1 inches. The mouse jumped c2 inches less than the frog, so the mouse jumped (c0 - c1) - c2 inches. 
mouse_jump = (c0 - c1) - c2
The answer is mouse_jump.","{'c0': 39.0, 'c1': 19.0, 'c2': 12.0}",8.0,"['mouse_jump =  (c0 - c1) - c2', 'answer = mouse_jump']"
959,"Being his favorite, he saved checking on the grapevines for his last stop. He was told by c0 of the pickers that they fill c1 drums of grapes in c2 days.How many drums of grapes would be filled per day?",15.0,"To find out how many drums of grapes are filled per day, we need to divide the total number of drums filled by the number of days it took to fill them. So, if c1 drums were filled in c2 days, the number of drums filled per day would be:
drums_per_day = c1 / c2
The answer is drums_per_day.","{'c0': 94.0, 'c1': 90.0, 'c2': 6.0}",15.0,"['drums_per_day =  c1 / c2', 'answer = drums_per_day']"
960,Katie had c0 new games and c1 old games. Her friends had c2 new games and c3 old games.How many new games do they have together?,92.0,"Katie had c0 new games and her friends had c2 new games. So in total, they have c0 + c2 new games. 
total_new_games = c0 + c2
The answer is total_new_games.","{'c0': 84.0, 'c1': 19.0, 'c2': 8.0, 'c3': 69.0}",92.0,"['total_new_games =  c0 + c2', 'answer = total_new_games']"
961,"Being his favorite, he saved checking on the grapevines after c0 stops. He was told by c1 of the pickers that they fill c2 drums of grapes per day.How many drums of grapes would be filled in c3 days?",6264.0,"If the picker fills c2 drums of grapes per day, then in c3 days they would fill c2*c3 drums of grapes. 
total_grapes = c2*c3
The number of stops made by the person checking on the grapevines is not relevant to the calculation.","{'c0': 57.0, 'c1': 252.0, 'c2': 108.0, 'c3': 58.0}",6264.0,['total_grapes =  c2*c3']
962,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that c0 visitors came to the Buckingham palace on the previous day. If c1 people visited the Buckingham palace within the past c2 daysHow many visitors visited the Buckingham palace on that day?",784.0,"We don't have enough information to determine the exact number of visitors on that day. We only know the total number of visitors in the past c2 days, which is c1.","{'c0': 45.0, 'c1': 829.0, 'c2': 85.0}",,[]
963,Adam has c0 apples. Jackie has c1 apples.How many more apples does Jackie have than Adam?,1.0,"Jackie has c1 apples and Adam has c0 apples. To find out how many more apples Jackie has than Adam, we need to subtract Adam's number of apples from Jackie's number of apples. 
more_apples = c1 - c0
The answer is more_apples.","{'c0': 9.0, 'c1': 10.0}",1.0,"['more_apples =  c1 - c0', 'answer = more_apples']"
